Work_Hours,Sleep_Hours,Result
7.822236376158566,6.921412144116315,1
5.518527587886944,6.03764629935731,1
5.078991210617043,7.505467606715278,1
3.6424429415427233,6.242762790409216,0
5.3962013138589535,7.313608180668838,1
6.253773421383077,7.825215527719995,1
3.9267432626338983,6.989114277308802,0
4.783063106936451,7.2173159262704765,1
3.9303480086673295,7.866212497699674,0
4.489100929798393,7.118473385571234,1
2.7803281494274894,7.844518383731198,0
4.7088806755663,5.080874256186111,0
5.328195418819942,6.21972578718698,0
3.2431234063990075,8.57009511423419,0
3.787280275361323,9.072610923841134,0
5.743188237238037,6.816058598141678,1
5.783164063452142,5.692171183126319,1
5.774472748155459,6.78732414635222,1
4.120815491326991,5.881030025547236,0
3.736084175355725,3.9324417707459802,0
4.62999232421654,4.105077439025823,0
3.019557669037167,7.504878544500145,0
6.0646376929673504,8.02190737720315,1
5.481923993496199,7.966168168816194,1
5.214673211618539,5.255055554139974,0
5.62389078181034,3.945859889108089,0
4.694710346804624,5.315040763582028,0
4.380419764977216,6.651797068191338,0
4.962215404827673,6.255112466646318,1
5.164801298789115,7.863738820195552,1
4.867388202709751,5.470428652081806,0
2.9207448225005206,7.718879342218686,0
4.976266104281689,7.960495561721356,1
6.781210270600079,7.933549434686579,1
4.613178893668151,7.528480643039652,1
6.33769989030826,8.018901872161491,1
4.883826787111597,5.416685653520251,0
7.701112033601471,8.453979130427037,1
7.330528370504707,7.915210039271162,1
2.9503854995692547,8.118215829991309,0
5.805532871830949,9.32772797597804,1
6.315027851377379,8.616160600889884,1
5.794512682522521,6.735973381899882,1
3.6979088071249935,9.039159523009353,0
4.326170546092282,6.484876942867646,1
4.8398496162636775,4.734775343683647,0
5.02784861325893,6.652281618005363,1
3.7701999034991047,7.242770732328825,0
4.947870536781393,6.805433748811783,1
4.2790964890486425,6.39537001116938,0
4.6143648003494935,4.028128193393197,0
4.516015811399392,4.734576209512939,0
4.251249383051997,5.775243242051366,0
4.764022545380229,7.84720419906037,1
3.8943804233007495,8.833778434843905,0
5.382321927420841,9.22495835641702,1
7.0857989717275105,5.348565324331025,1
5.735745761905023,5.944784755274238,1
3.6233977155034394,9.029500844283657,0
4.677738595141592,5.6506667398860895,0
3.994007482475713,6.512882024570077,0
4.967444480590022,8.554205063747672,1
6.208429813160116,8.824053458890694,1
4.885938245483792,5.199325415913338,0
5.276724444051135,4.2787962152806305,0
4.747985431282642,7.764697164510517,1
5.801269482049288,6.767654859441864,1
5.339225224989834,7.600892666583293,1
5.791329815509186,5.73378707031317,1
5.016044754453531,6.449716232718064,1
4.306439753773508,6.2418801029054976,0
5.979969132460138,7.610096914478663,1
3.571643670260945,7.817272420107846,0
5.096608051444312,6.738860925598936,1
3.8797400731770106,6.037342614751091,0
3.8435627008066775,6.2924771725191295,0
5.386361669831368,7.079626532628173,1
3.9966403545118787,5.221382112692363,0
6.5567611181426555,9.685220791528737,1
3.6436942915202115,8.319725324641954,0
6.135586448915454,8.166669364138723,1
5.746557132011025,3.392532622953181,0
4.67963918187134,5.731286517136946,0
4.292814576601586,7.387130193314932,1
5.308577427660852,7.6904015359443445,1
3.879014761439149,8.196834428049911,0
5.5760565650831495,5.493337949178391,1
5.740680941345029,6.528357143420512,1
6.745256090864141,8.18748987895019,1
7.313689041031369,6.8206251867777965,1
5.006863275233838,7.190481964576336,1
3.9868821224505395,7.697183175497036,0
3.6265365288603597,4.235938085455976,0
6.557776208777923,8.587090375804348,1
4.294311025313134,8.577578602770679,1
4.703701741278816,5.9281995081392225,0
5.535496262307349,9.078153649086797,1
4.3293351796102915,8.04089618992514,1
6.265184143688651,4.257293946337565,0
2.2616966733547943,4.034893744330823,0
6.580569171081853,5.611997598014606,1
4.240761029957554,6.238071461550468,0
5.859795530304071,6.802800539516215,1
3.6701556698583304,6.188374068983809,0
4.7046988660446845,8.351035703371224,1
4.148292421117169,6.191650434235536,0
4.029477788260486,5.50347399729211,0
4.09206513756059,6.917324081094214,0
5.565917003643059,6.882160886613182,1
5.261074126562799,7.485314607283191,1
7.286581680840769,3.9004739896736003,0
5.752248208026374,6.212238762671053,1
6.221320404603612,6.545723168012451,1
4.043439451864765,8.234483773376676,1
5.778750489677037,7.197629056633737,1
5.192406148870932,7.825613545209949,1
5.258390917507671,6.843551890903326,1
4.346974003288013,6.1887867304522715,0
5.111444830406461,4.859194173043203,0
4.864228747404892,6.732326019132097,1
4.114024580490018,6.599766901165167,1
6.106112508647178,4.943038103944488,0
4.291767616006253,6.084758604025292,0
6.103551227601779,7.789421176420201,1
4.884031664036962,5.742252558792005,0
4.562453433696079,6.032426509305969,0
5.0505918766337965,5.299498264316791,0
5.658341463331191,9.026154009935716,1
5.916394078482909,6.776104814430362,1
5.073159660500015,10.710022843124865,1
6.13603990876718,5.275155240191487,1
5.180756356555049,7.9040395232680245,1
4.661477122595365,6.898689071965952,1
3.346363873047812,8.409021681115876,0
4.784003708486486,3.815059230706697,0
4.708658109417058,9.047682875240836,1
4.58814716994415,5.576695097321657,0
6.699193720872964,8.42482027698049,1
3.9593040038194114,8.27613649415698,0
3.9865799695796915,5.085041052827957,0
5.28671686825795,8.36555161334326,1
5.736375032962204,7.90957858380248,1
4.730800359222321,3.6060900055956306,0
4.622727878024311,8.549551173658058,1
5.108113000324583,8.773398741624394,1
4.834078435666032,7.930466882293184,1
4.3982869292505065,5.248785130094392,0
5.433655449140501,6.384686902258223,1
3.912537987058652,8.277273475209062,0
5.506639059401764,7.515530039725882,1
5.748781460637822,6.043829502773924,1
3.694372567138905,7.145975197860842,0
5.285240525586603,6.168668064618865,1
6.058799328290422,3.2594594918145243,0
5.4031138296859,6.854604739901524,1
7.581640527020969,6.143019045694015,1
4.474492158437154,6.4980361118053835,0
6.206920863740208,8.680878702629512,1
4.776914479379432,6.88011993332567,1
4.681134393132611,4.895506700568229,0
4.989708333796889,8.543104041805504,1
4.700892194388799,7.762289207965094,1
4.407367081978109,7.091362633714435,1
4.762051723134878,8.15221106212417,1
4.160993783701854,9.574779341478129,1
5.705681786924234,5.16874259411037,0
5.481249588919075,4.498386737843875,0
4.284936184228494,7.905197353296966,1
4.291170453969028,5.7573665721450835,0
4.596450539009476,8.727783260990453,1
6.662318048222548,6.436084507448846,1
3.5198494520844585,4.217111385573104,0
6.224388157033896,8.59995574831829,1
4.371068481057682,7.9976109678568985,1
4.977036340943288,5.931844758489939,0
3.847714871051391,8.805283486677839,0
4.214064694294437,6.030615455935599,0
5.7506993048769495,6.116385140540341,1
5.8650736986186995,6.434553595522571,1
5.446824870395928,8.110782017957373,1
5.750124383718428,6.9739561195883155,1
4.895623581184342,7.569028034005633,1
6.230435347381697,6.977286910802587,1
5.47555773925624,7.392124989747607,1
4.530861343308987,11.30915005425484,1
6.038204358941753,4.656610487542215,0
6.31052433363097,6.443974274833977,1
4.833728214123585,6.715321879996091,1
4.034956907572099,4.903486173670341,0
6.2811942783431975,7.724411323547784,1
5.729750776792551,8.065979604902571,1
4.006100522004138,8.214135651197305,1
3.5597205424814167,7.718465594300813,0
4.857742642863844,6.242755104024904,1
6.395946859204976,6.137162134368651,1
4.118815416290065,7.371491470443796,1
5.161099015827875,5.49085882996874,0
6.310525274826417,7.212973182435369,1
5.7458065899071915,9.024513165805509,1
4.1687777862724325,5.7513165062588865,0
4.441133076698319,7.9104774496765335,1
4.9163210777375035,9.750774254139959,1
3.5453451571509813,8.119653709244524,0
6.200764526683716,5.898529845773808,1
4.701354621087798,7.640925241587757,1
5.348503415847813,7.793238921976098,1
5.8061640782104424,5.3692022749355335,1
6.528947242131627,6.219143914356085,1
5.798714203053268,5.496957876723676,1
4.844236674696456,7.298741250373549,1
4.338335945766627,5.78190563310533,0
5.357050530845496,9.675792474001998,1
5.639859050624777,9.22749938654632,1
4.901628490764523,7.544842993869282,1
5.445108093481946,6.9959595600853115,1
6.923319408390366,8.935411933060273,1
5.070246083620011,6.143078875448108,1
4.392063458094551,7.3028264732805415,1
3.3188778430703465,7.217586295015126,0
4.579501529280467,7.733463009298809,1
4.508994444436686,6.8664919555710355,1
6.343147732877167,7.207681166409798,1
5.526539517964434,5.355683600352165,1
6.098359635483059,3.6915121827963877,0
2.2474667281491856,7.5767821061401985,0
5.501304417667168,5.192435214959044,0
5.534023630587482,5.087357596485661,0
5.391791537164821,6.548695343088318,1
3.940990988427118,5.412356393634,0
6.53242698200756,5.7862614019327605,1
4.185362376104873,7.8589457264238884,1
4.128850026147537,8.038310091475813,1
4.214377754060129,5.824159532500686,0
6.155426929292655,9.390704052487031,1
5.290724787449786,7.9759810381801035,1
4.839487072661185,5.309750010461072,0
4.272733711331886,7.489399997544747,1
5.629084779719115,5.09163037412133,0
5.624233204957642,6.52428318472796,1
5.129399778476437,5.3341458159711355,1
4.432595256596089,8.021712502877255,1
4.67407951177972,4.909267702506391,0
3.7741894906365907,6.6201596390038056,0
4.989175539677912,7.651783220229526,1
3.9021447048432574,5.014440383703903,0
3.266553236777809,4.449092852427496,0
5.29278139277203,9.92827683629903,1
6.042803502066756,9.609899867900403,1
4.890117414315616,6.128846172058727,0
4.820997334179784,8.32455342174231,1
5.939608854744408,9.094843421836696,1
4.285429490027556,7.820256267547138,1
4.819559353841683,7.487645455681075,1
4.177646249743268,7.0481095268891485,0
4.76717192779152,5.594663389823958,0
5.9945244883390325,6.41691635359547,1
3.4380731704999516,6.866583891870751,0
5.185249267959151,5.1091415134002425,0
5.064987992636594,7.28567230252002,1
4.318946112189778,8.083778972121253,1
3.1388557421960184,7.9963449649298,0
4.860877037057257,5.657439300373714,0
3.5476132257665434,5.863728360665272,0
3.2705067142980457,6.154734866431349,0
5.942459164216881,5.391204234033689,1
4.810257803750421,6.745703170982379,1
4.763422780090793,10.13941387711102,1
7.030589783204862,3.9098815047883204,0
3.695376123077488,4.687411506704388,0
4.524165366189049,7.654753684542633,1
4.717118249132419,8.099648889984987,1
4.864563389950255,4.977440579973831,0
6.170605562570808,6.317727305797822,1
5.130161829853917,6.130252928404809,1
4.995839343268188,7.283674739772469,1
5.982558000605346,9.447901180192126,1
4.181878808149275,9.938691109183397,1
5.542608098514953,8.415379186943687,1
4.30676706923984,7.474112378192451,1
6.257163636911653,6.0872029387310045,1
4.669424207180577,8.97609733819677,1
2.6506129167262653,5.02893647649566,0
4.11552400693608,6.91125142209283,1
4.182095565784752,7.421422696526259,1
5.4561009333089405,6.675467351692029,1
6.322201352887943,9.148991149753227,1
3.951130660105705,6.687481236800277,0
5.596855340877998,7.052522166426747,1
4.626789943270741,7.356789213347846,1
2.501531098908965,8.506415024049819,0
6.397915463905522,7.417573920040598,1
6.60108480094355,7.640093385951292,1
6.467482948517686,8.06825258457643,1
4.252748076257865,8.522706231009025,1
4.674841441871942,6.958268493087054,1
5.011919034246442,9.64600871154395,1
5.587152610946795,5.343936675295513,1
3.2263642077002475,4.8183251050952425,0
4.614161157940325,7.954301451476465,1
4.050874639141484,6.016023045551288,0
5.5722423890722315,8.10043163552397,1
5.983084162690631,5.542618779197022,1
4.661686723400972,5.395763870912617,0
3.8130434098013,5.63887688535442,0
7.074377985610573,2.6770493614618527,0
4.57478439845662,3.0880834066713883,0
5.0610136760842765,5.433200468198702,0
3.5173047237769257,8.005710500842346,0
5.865003981509114,8.9658717513224,1
5.340294941566621,4.90550020780084,0
3.729808390001864,5.988960053430976,0
5.239945847039861,6.535652517862241,1
6.190983790722283,7.107248238795624,1
4.294642650994306,4.554091079378857,0
4.402926090751913,6.240291013518654,0
5.040156992147486,7.208696482841337,1
4.638460295489419,7.451339251015124,1
4.911936752750301,5.881136980619581,0
7.258976054445204,6.572018684448253,1
5.1664209008965924,7.4544121303789295,1
3.303944803213155,9.23041109251897,0
3.3094526831555946,6.908717181874797,0
5.603250010738223,6.32341249014565,0
6.745129930778323,7.209832393679064,1
4.22675675578712,6.9402346879740024,0
4.573493122832051,5.715039451499763,0
3.3247544018868957,5.6636734436862755,0
5.209720638373046,8.158385325985769,1
2.996857053711138,7.697427623104704,0
4.8518156794981016,6.6528942265363,1
5.177913602716244,6.048125187848209,1
4.863306958328386,8.957693205710864,1
2.3756259533689135,5.1368410365925685,0
3.7306574112059403,6.63269623140594,0
5.146565269271249,7.729043134616521,1
5.241928831988802,7.588791516061714,1
3.5858131152176207,7.90839803603395,0
4.917419189493378,7.144906092853727,1
5.19773198492921,9.478665367284098,1
6.820553781521942,7.64996870895901,1
7.61593515480549,7.311091022708711,1
5.384891054737085,7.625081579532831,1
5.814012568000091,5.592874621569069,1
5.38205218089426,6.341725247107425,1
3.6436358378605935,6.391847217304206,0
5.69148559225717,5.740445162846607,1
6.677697347500258,6.7486348612544,1
6.514104249267493,4.832082075012478,0
5.546414254833361,7.5654432799042866,1
4.493132496189472,5.941537928541597,0
4.563812681144514,7.530347370529423,1
6.480623244052423,6.736398890972378,1
5.446997606533516,7.795665068029937,1
5.052923102024034,10.424284897221742,1
5.5974180655314205,5.623140006305254,1
4.774204177007777,9.990438997251598,1
4.4198157896089825,5.343476332343571,0
6.903144293660045,6.912247119292112,1
5.008574392071899,9.92924345292266,1
6.517752406241791,5.9541442146487675,1
3.7297920704420298,5.616274455579844,0
7.2041488777291,3.7836450628188807,0
4.955429710271446,9.32347587626441,1
5.041263333247147,7.974805478120759,1
5.330508610637847,7.633663535296953,1
4.465221249220976,7.069654310515053,1
3.943630677670728,5.007135884216605,0
7.031911131024028,7.529204678554361,1
5.577832482677284,6.777167908543648,1
5.648854020994226,8.77235754720743,1
3.8964458872026326,3.9224874492862227,0
4.3782295317419075,7.354343506632722,1
4.3677996933919445,8.062310300288834,1
5.184106617529983,3.8180745323055354,0
5.448130525326974,8.683033260179574,1
4.827258185729536,6.818918146886091,1
5.58808684720302,7.9961781634018045,1
6.374713257799767,5.507627326086343,1
5.458429967040691,6.280486855483049,1
3.4812600657745456,7.202465757729977,0
4.84923894454904,4.601924549331896,0
6.188609653868697,6.675764948466434,1
3.16195680969091,6.0105982254554515,0
4.8084450966530365,7.774707857644636,1
4.659867023052431,9.135326991001904,1
3.718872317103802,6.097447546566662,0
7.2140826393439195,7.174563848611522,1
4.290790157034363,7.1062491967011505,1
5.322785520503188,5.678713233310776,1
5.322858963799729,7.23247388825652,1
3.786306318556165,7.952635346331783,0
4.578672172410191,6.738584475705507,0
3.7809710357720387,6.375528765961951,0
6.0419196089744815,6.124697188615037,1
6.115599100968764,6.10895351871462,1
6.211128445760956,10.352761502307569,1
6.897498266886247,8.310731589622751,1
5.044066945361979,7.423776116947141,1
3.562818706553421,5.993649750062051,0
5.146464108065627,8.88195179069966,1
4.930027234728429,4.2542897745815145,0
4.296551875967896,6.402782582806001,0
3.697688574295861,8.094737832948153,0
6.729032095044714,6.215791739069069,1
5.062027912927689,8.318741764943614,1
4.100633364017248,6.692831974257133,0
5.377144736771937,9.084378440119014,1
4.795196874873868,6.194812694874832,0
5.048268693268817,9.643450326835088,1
4.133300837913598,8.659034879021018,1
5.559770320325898,7.913081871458236,1
5.6993940895417765,7.740004567110505,1
5.641639907192266,6.928566010268481,1
4.930881880480591,7.702081686209876,1
5.1995141573566235,5.643445810946902,0
6.112468836907759,8.00250174967789,1
5.457337025346938,5.139972669082578,0
5.617677800064199,9.076501470604143,1
5.334035931838983,8.475520580703504,1
5.211659982281938,6.602479064861578,1
7.467997297963079,8.119402047283856,1
6.057560181328127,9.219176700012017,1
4.892405784371805,7.274726652346981,1
6.4251540729399785,5.338229280594308,1
4.736352966986176,9.668904448604335,1
4.977382971109126,8.309204729249975,1
6.005996960295724,6.525155062139643,1
5.00470494543575,5.323356775631543,0
4.071118562968329,6.103423104567756,0
3.8318129046589267,7.376189599558591,0
4.6054724975511,7.10685454716277,1
4.723538546695133,6.446794190813639,1
4.711906119998526,6.5719815014376,1
4.848837761761298,6.9467237328486835,0
5.202000746271648,4.7404350074611665,0
5.941206878628004,8.853638338850828,1
4.041662658319517,8.07239053278154,1
4.780314088125689,7.465256946614886,1
5.755326925875069,4.489952981438465,0
7.798872339935021,8.595477282226788,1
3.8339456492120156,7.345815821410243,0
3.3884903438317746,7.204354709220946,0
2.2706522515818466,7.17224117006776,0
4.757462638414816,10.072083140772245,1
7.423313611783939,8.097593523502402,1
4.489751723871422,7.420569134124904,1
4.463500362692817,6.790627856484093,1
5.010922412366285,9.874119883852668,1
4.25143657497302,4.554455879551078,0
6.464738807171091,3.9969438024065607,0
4.14030096172879,5.21442810300802,0
3.982719180451427,5.095804841705469,0
5.21589809112838,6.2593385133090225,1
4.8234143168208305,6.587114760427421,1
4.5775833050912285,6.647995641069398,1
5.3540630123727055,4.429017306218978,0
3.9177966048667487,7.050306051545994,0
5.736625931088173,4.81565269578602,0
4.727808697886094,9.797259835692794,1
7.219904337981187,7.176963320402858,1
4.950742945815413,7.7510313261188735,1
6.381261165346614,9.21834146290328,1
3.774933286090812,6.664355578804757,0
3.523208175568372,7.075142199106799,0
5.771307051570755,7.634822060714331,1
5.885777465587326,8.378821333996333,1
4.546430085384699,6.849685800853004,1
5.629172067207519,6.101653791896346,1
6.043639985510613,5.114749993474257,1
5.5836050711110925,6.829578556461849,1
3.9294782402337445,7.776695860265256,0
3.1303686545696268,4.088309162374921,0
4.873307925143814,7.600531233471334,1
4.810721352038908,7.064169045655409,1
4.240123263858252,5.621238001316826,0
5.219389777551821,8.058557658467667,1
5.965515315905557,6.612641962533889,1
4.885730251312718,9.538434561815269,1
3.9073417448857866,5.050578730094324,0
4.514564868378674,7.19433496876521,1
4.3266495155965705,6.056277694178293,0
3.8545208868058767,7.113070974690263,0
5.726050744484954,5.352004949281624,0
5.054547087699084,9.007606064722337,1
4.1172477752278605,5.2794509711565585,0
3.423839306969495,4.249893482895555,0
4.823692802567436,8.031294295394636,1
6.098926417977696,8.76081027911929,1
4.840757099219011,3.789885052445375,0
4.934829659096215,7.2550134962891715,1
5.54365575564618,8.181299427307994,1
4.059656366806606,6.513117912815296,0
4.18518411936922,8.705780039740118,1
5.289419958806956,6.9301612101484675,1
3.42487941598793,7.81322601025369,0
4.797755899884772,8.746423653251261,1
4.180966313891498,8.29571009900264,1
5.783063279491154,5.067754672382165,0
5.673094119772738,8.20831224865049,1
4.4618367794339004,3.898922523858482,0
4.475991389487881,7.544212142978493,1
3.843544941670465,6.732364965970201,0
4.824174608487382,6.606759904294429,1
5.809970007833631,6.881944596801585,1
3.600485238049927,5.567879145839964,0
4.294235440720818,5.338670124763774,0
4.890038052401152,6.974183076075406,1
5.754003263656784,5.444016119797329,1
5.099414471135134,5.814838059917959,0
3.576019384581846,5.7290688212249945,0
5.313327907913268,7.626561435811482,1
5.187572461654965,5.9916533034241475,0
6.581328877885049,6.905539990017696,1
4.707334211696485,6.84408593632345,0
5.101077565293018,7.678548250155251,1
5.975591500790056,6.805945094771518,1
4.7297687260611445,6.58693940019947,1
6.145995038735444,7.555142630003253,1
3.49399802672015,9.22166539758074,0
3.838390891421733,7.456513232317149,0
4.732631023677395,7.364687345682901,1
6.6033830834785965,5.763505216549479,1
4.20536667944687,6.627695317486592,1
5.234855657424365,8.117089327813463,1
4.423700096146364,6.197742578052218,0
5.174766585808198,7.610747406072143,1
5.217404727635814,4.342962644939134,0
5.587245230819429,6.73840195250214,1
5.666902647924355,7.192354190910974,1
5.969357191152789,6.453803108286081,1
5.429931341110089,8.22249659309379,1
5.425082165420499,4.119839955041009,0
5.166700238623685,8.855003489356253,1
3.846044949997812,8.218148232827247,0
4.570812519328375,8.512010905459503,1
5.998831692067746,8.080573152788386,1
3.5209892927212287,5.99819531256429,0
4.480733177916136,4.571550322715662,0
6.1776891991961245,5.500377837808072,1
6.877118100441722,4.580253085387509,0
4.127876472993124,8.272350203260105,1
4.996228259959909,7.822563394753185,1
6.571328632003082,7.261143715207096,1
5.08199148137447,7.413557998036982,1
5.589297881141276,7.311208511123761,1
4.71581387751816,8.620642394307591,1
4.697645346239447,6.7788978761571075,1
3.756029641416105,5.6899164367314,0
6.138530001799751,8.260239272114177,1
4.923587598192846,8.143252452162814,1
4.556415088304622,9.040877653310034,1
4.815372815331211,2.8176149202573875,0
2.82507821197864,7.835377444436149,0
3.9827232979837754,6.46497936347671,0
4.969968606468932,4.5644832637495245,0
5.314192026588771,6.360311270886072,1
5.372044499185491,8.083193877884074,1
4.73512159294765,6.143645720810476,1
3.866896596882407,5.559459313747531,0
5.829210930691982,6.163148793261104,1
4.837467871588016,5.3307291957262475,0
4.856515771210597,8.848322094051827,1
4.818482220394625,6.862841089451359,1
5.083399609586541,6.256741040802273,1
4.68275405976117,7.368872559426111,1
6.125697351132649,5.450035336728092,1
4.12580758284939,6.676086952201776,0
4.1974084758447425,9.124317783558567,1
4.852688628645669,8.462299714774202,1
5.85073999099302,7.6451456382674845,1
4.207446022407878,6.727475690386627,0
4.746493350489192,5.581288796688331,0
6.337638012121125,5.582105138198028,1
6.165223563331782,7.147130159569382,1
5.3707677206926,4.860537455896635,0
5.074024247292072,8.535410009447652,1
4.116865372364694,7.157350080229311,1
6.205655575445005,6.762610505186748,1
5.623443218429822,9.235725749533465,1
2.8021733950296572,8.085372317356462,0
4.830019045818373,8.797726333947594,1
4.292728254339591,4.9676217710106965,0
5.542695698861882,5.745376532452596,1
7.157830898153925,5.9435045540055285,1
4.253845883305193,9.37568095157619,1
5.961908183649817,5.6666299942195035,1
6.007345892778339,4.352323057664681,0
4.417093354838845,7.522003946805109,1
4.551315326867308,8.011793316659725,1
4.380357308428277,6.687709264488797,0
5.989154257744082,5.652388019459396,1
4.559332843701171,8.116644776834523,1
4.7011084729958075,10.16333845169897,1
4.1338721690697415,6.900154839559311,0
5.330425755137742,6.84526283488129,1
5.530184275750949,5.914663343820721,1
5.617188593621679,7.389041214287463,1
5.309941370532467,5.90841810716856,1
6.667060518486772,6.788672653086053,1
3.6576885090119307,6.041523766375457,0
3.561694944215552,7.727477025683397,0
5.2422810344679895,6.0919713271400235,0
3.9547331698545123,6.584985474512862,0
5.280756624786226,6.133162827410332,1
4.662380279054789,8.4843678868276,1
4.256473249639806,6.3855955957123225,0
4.179526323133691,10.15046420818573,1
7.316495397492311,7.850707113983114,1
4.99887339662062,7.347697034085429,1
6.944536281969093,5.615720854679206,1
7.380496378054636,6.070171414851009,1
5.3256259024012405,6.990663849251653,1
4.770370151639991,10.00229616704931,1
4.8847811083847406,8.899351201476026,1
6.1033051795566715,8.616283189481031,1
4.900288720730897,9.264664714374177,1
2.835789714715798,8.493428910547385,0
6.5110170592486405,7.011720216986559,1
3.2969958837242297,7.065790500568962,0
6.785693834420724,5.7283559739410626,1
4.942854782147232,7.410344070586041,1
6.861010636354238,6.043279295333165,1
4.539217880351119,6.658641540350819,1
4.328159098762856,5.426197382042546,0
3.799317430918437,6.590577176909122,0
4.414853262037504,7.21233947345414,1
3.721650590626637,5.045004468272492,0
5.6101603833414515,5.4576116469678855,1
4.273845558976433,6.363210209856799,0
4.240402432679939,7.227894023427078,1
5.7992644451431055,7.0562595799890335,1
6.548035672693317,5.214144487036654,1
4.70251251432681,7.994619800338475,1
5.581070352231933,8.234192282535133,1
5.871246974257584,8.185020987109045,1
5.647476886949821,7.392018018249037,1
5.419117022349738,7.937146309301528,1
6.341294206837899,7.6912777020845375,1
5.711208249692834,7.34017280624178,1
5.9685697610901896,8.815413219763222,1
3.1698646057811484,10.689731961026506,0
5.584798774665831,7.707317839238289,1
5.440856285688283,7.009877809041321,1
3.95726769921151,7.236565533470484,0
5.843950612833573,3.7028915996323213,0
5.383989871180296,3.6183902040269036,0
3.6244950709080115,3.985172976274511,0
4.451345849843472,8.281212546079388,1
5.96826223866728,9.477464431728949,1
5.441893894125619,4.626847656210179,0
5.500171912807619,6.847499903814119,1
3.914042712003327,7.395363377689536,0
5.90599676681694,6.8248847077726085,1
4.067754990360906,6.13099646092605,0
6.081663818923171,7.264813711238677,1
4.834629895261281,10.086907353420123,1
5.667035250533899,5.638269969529778,1
4.603078395065972,5.190443137480124,0
5.33729563652059,7.960863713891827,1
3.0014540999315944,9.367954188395045,0
6.988384477736331,8.04588036311161,1
6.142338633157497,5.577258223559268,1
5.393785653649416,5.505874316880611,0
4.534379340056409,5.701648037836202,0
4.759900932757376,7.235363615135711,1
3.7130411407439468,5.31380520907933,0
4.034596199309195,8.749189198836998,1
4.457403878247668,7.64056062449458,1
4.409076694648055,6.546427908163311,0
5.042877780362765,8.291773566502323,1
5.896405538854958,6.44286921170671,1
5.115220961205815,5.821370242478931,0
4.229011582029164,7.024395820286357,1
4.250246706835092,5.819400282047039,0
5.000352517020804,11.61311280442338,1
3.763464555184913,8.512090721180895,0
5.284522351240996,6.144110636665922,1
4.769338349876283,4.750315403133429,0
5.949640926839058,7.327931253727977,1
7.337330049934806,8.770670965067431,1
6.17291495154618,7.866017346275257,1
4.983854919284861,6.115241815813295,1
5.104600426951774,5.034847697209629,0
5.330822462684966,7.798808945729762,1
3.8031901028906825,10.288294042747484,0
6.217918767729931,8.050401115000005,1
4.326698377345608,6.512255326437933,0
4.407446654698734,7.416727120536624,1
5.001719022775037,8.941417432036811,1
7.4902604104876875,7.51002897715823,1
6.115098334681603,8.402709541420414,1
6.679500717488715,5.4199254548047096,1
4.626164014978308,8.101648660811959,1
3.771928804067053,5.995960907110046,0
5.320423095806947,6.569833765381508,0
4.046718613905121,7.512935418406521,0
4.939596638469376,9.658887881750164,1
4.4113144323964475,5.400814998175602,0
7.4015819138782035,7.925641435952911,1
5.770184450570588,8.083965732946426,1
5.944687453098716,6.703630374986193,1
5.292162423637915,5.683850029622647,1
4.615978830706524,8.092754823656758,1
5.225743020604995,6.751676076928897,1
4.210561433089847,6.7679456703673635,0
5.10694713092229,7.792369135461645,1
5.60440656381457,7.916709257772146,1
3.754796031528646,7.347853825787141,0
3.936420032082138,7.736443941352493,0
2.950156582932052,7.4526633205872574,0
4.349427724694084,7.056113207455251,1
4.54633488733487,3.2797854527885106,0
4.184031204514959,4.430966684848518,0
4.409473932890636,6.298482117994965,0
4.13321532436956,8.240166554950363,1
5.665556717331601,7.7260273540533175,1
4.54451057972853,7.8215530828252575,1
5.0518460708760315,8.351459930307222,1
7.591281761405609,5.503385032041239,1
5.516622197133948,6.145458568369973,1
7.691914323713272,4.652319868923993,0
6.29150556380591,5.539595348028479,1
4.807542087651736,7.16203800311634,1
5.149387959116048,6.4755369088024715,1
3.913301634595887,5.719018694876924,0
6.398530622560461,7.961252147525401,1
3.8184805879931374,5.636957741488202,0
3.6218182425642143,7.662981804992702,0
3.553333995576533,7.945040507801276,0
5.103518470490089,6.584086720724394,1
4.189493732965685,8.268548547939917,1
5.523223697428713,8.016439334177038,1
5.348363209392358,6.120207304192949,1
5.247293402677089,10.369089531177272,1
6.0216488027132415,7.177197035943831,1
3.4157270115369034,8.833744517760367,0
3.9581066802287506,7.768746365436642,0
5.544830142456249,7.410889006649258,1
5.662539504242486,9.652612493879998,1
5.8851988684684535,7.293470647299625,1
4.518481545303135,4.601267011455503,0
5.25076223141506,7.079084243026073,1
6.631383976427015,6.02014385463817,1
4.148974471314256,5.934100447415655,0
4.209672576287459,6.723042900516692,0
6.810254338434786,6.3702484010872205,1
7.177379632457947,7.459218235360797,1
5.023470894448252,5.403512553483751,0
5.398248397008417,7.552998279209041,1
4.707160923975127,6.4712138197613935,1
6.101882879373664,8.242858557543219,1
5.719969842151883,6.820184257834265,1
4.787102720534168,6.63063346588115,1
7.475060549305941,6.447112280987691,1
6.238746152949684,9.309551910173804,1
5.750959710052343,4.716694672140624,0
3.5350582451973174,9.92751089963548,0
4.9712690749602695,7.844442128176433,1
5.979452569958651,6.133836325441411,1
5.732526761452297,7.299106189202036,1
6.074034860712196,6.378457513338069,1
6.339602932764512,6.642452475770035,1
6.2287399424199075,7.639174460337003,1
4.157456508395719,9.01692216861925,1
